
2011-07-27 09:01:23 375 PipeBiz RealPipeProcess realPipe: A client 接入

2011-07-27 09:01:23 375 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess realPipe: B client 接入

2011-07-27 09:01:23 406 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess realPipe: C client 接入

2011-07-27 09:01:23 421 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess realPipe: D client 接入

2011-07-27 09:01:23 437 PipeBiz RealPipeProcess RealPipe1Process 线程退出！

2011-07-27 09:01:23 437 PipeBiz HisPipeProcess hisPipe client 接入
2011-07-27 09:05:17 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:05:20 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:05:22 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:05:24 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:05:26 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:05:28 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:05:31 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:05:33 375 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:05:35 578 ChromatoFrm AutoChromatoThread Sleep 2109.375 ms 

2011-07-27 09:05:37 687 ChromatoFrm AutoChromatoThread Sleep 2200 ms 

2011-07-27 09:05:39 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:05:42 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:05:44 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:05:46 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:05:48 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:05:50 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:05:53 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:05:55 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:05:57 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:05:59 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:06:01 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:06:04 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:06:06 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:06:08 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:06:10 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:06:12 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:06:15 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:06:17 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:06:19 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:06:21 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:06:23 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:06:26 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:06:28 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

2011-07-27 09:06:30 500 ChromatoFrm AutoChromatoThread Sleep 2187.5 ms 

2011-07-27 09:06:32 703 ChromatoFrm AutoChromatoThread Sleep 2184.375 ms 

2011-07-27 09:06:34 890 ChromatoFrm AutoChromatoThread Sleep 2196.875 ms 

2011-07-27 09:06:37 093 ChromatoFrm AutoChromatoThread Sleep 2193.75 ms 

2011-07-27 09:06:39 296 ChromatoFrm AutoChromatoThread Sleep 2190.625 ms 

